price,grade,zipcode_valormedio,sqft_living
513000,8,612642.738317757,1810
360000,8,423736.9058295964,1900
234900,7,359496.2604166667,1250
963000,10,617053.9660194175,3280
595000,7,849714.8097826086,870
942500,10,529629.7824675324,3570
1030000,11,493625.3098290598,3780
350000,6,594706.5422740525,1190
416500,8,489382.0170940171,2280
209900,5,311580.33638025593,1030
802000,8,594706.5422740525,2870
230000,7,234284.0351758794,1520
489000,9,289078.3455882353,3700
497000,8,521740.0146788991,2240
250000,8,284908.5964912281,1920
925000,10,849714.8097826086,2560
390000,8,493625.3098290598,1840
415000,7,462488.8692579505,2080
785000,7,1194873.6382978724,1600
575000,8,863228.9432314411,2168
170000,6,359496.2604166667,860
750000,7,849714.8097826086,2100
230000,7,281194.8698060942,1140
855000,9,810289.6964285715,3090
235000,6,353619.07472527475,1330
335000,5,529629.7824675324,1360
1200000,9,1194873.6382978724,3420
677000,8,594706.5422740525,2180
575000,7,551768.5209125475,1800
450000,7,418019.36094674555,1120
817250,8,803990.8194444445,2980
440000,8,570073.5201465201,2600
526000,7,585048.7790697674,1550
762500,10,682885.9898989899,3330
325000,8,296187.98046875,2200
840000,11,455617.1129032258,3840
377500,6,551768.5209125475,840
212500,6,302896.7392857143,1270
749400,10,645244.2264808363,3240
663000,8,489382.0170940171,2480
1480000,9,859938.5542168674,4470
261000,7,310612.75572519086,1780
515000,8,462488.8692579505,1850
410000,8,367091.48387096776,2200
336000,8,353619.07472527475,2760
440000,7,619944.1492281304,1090
908950,9,859938.5542168674,3090
554000,7,1194873.6382978724,820
387000,7,617053.9660194175,1445
268643,7,304262.1082089552,1810
514000,7,576834.808318264,1620
420000,7,619944.1492281304,1060
199000,7,311580.33638025593,1050
225000,7,289078.3455882353,1010
320000,8,316742.3905579399,2050
204995,6,300340.40293040295,970
376000,8,612642.738317757,1540
705000,9,612642.738317757,3000
725995,9,529629.7824675324,3190
285000,7,353619.07472527475,1870
285000,8,281194.8698060942,2200
731000,9,790734.704735376,3070
1560000,10,1194873.6382978724,3730
510000,7,521740.0146788991,2440
620000,7,585048.7790697674,990
1110000,11,677215.034739454,4160
796000,9,676419.3921568628,3670
255000,5,289078.3455882353,910
807000,9,792187.8738170346,1940
315000,9,367091.48387096776,1780
637000,8,645244.2264808363,2200
2730000,12,594706.5422740525,6410
490000,8,685675.8435374149,2070
253000,7,289078.3455882353,2040
325900,8,311580.33638025593,2320
425000,7,418019.36094674555,1440
215000,7,367091.48387096776,1700
315000,7,367091.48387096776,1700
724800,8,1096239.0074349442,2050
295000,6,387011.5902636917,800
509007,8,676419.3921568628,1800
306000,6,296187.98046875,1460
205000,7,286742.81162324647,1290
275000,7,300340.40293040295,1900
685000,8,634558.1448275862,1480
465000,7,521740.0146788991,2090
560000,8,803990.8194444445,1950
458500,7,645628.2261484099,1250
354000,6,645628.2261484099,990
441000,9,353619.07472527475,2740
194000,7,319581.3940298507,1260
316500,8,300340.40293040295,2150
524950,7,576834.808318264,1750
1050000,8,618695.1090909091,2880
925000,9,810289.6964285715,2590
780000,7,585048.7790697674,2430
241000,6,367091.48387096776,1470
519000,7,464322.38976377953,2020
286000,6,551768.5209125475,610
400000,8,469928.76772616134,3000
255000,5,586120.875,920
152000,6,359496.2604166667,1070
599000,8,645244.2264808363,3410
330000,7,424815.06315789477,1820
461000,7,387011.5902636917,1060
620000,9,493625.3098290598,3070
352500,7,367091.48387096776,2300
435000,7,521740.0146788991,1610
725000,9,645244.2264808363,2830
300000,7,462488.8692579505,970
252000,7,367091.48387096776,1680
464625,8,803990.8194444445,2040
340000,7,423736.9058295964,1450
1330000,9,1096239.0074349442,2870
455000,7,617053.9660194175,1870
495000,8,489382.0170940171,2490
925000,9,576834.808318264,3350
587000,9,529629.7824675324,3190
524000,6,792187.8738170346,1560
1030000,9,585048.7790697674,2750
176000,8,302896.7392857143,920
249900,6,319581.3940298507,1140
499500,7,424815.06315789477,2520
600000,9,490377.1076923077,3150
294000,7,240328.3717472119,2040
272000,7,353619.07472527475,1780
390000,8,462488.8692579505,2240
700000,9,464322.38976377953,3270
635000,9,529629.7824675324,3110
920000,8,1096239.0074349442,1850
500000,7,803990.8194444445,1570
263500,6,319581.3940298507,750
975000,10,1194873.6382978724,2240
575000,8,612642.738317757,1870
822000,9,645244.2264808363,2683
300000,7,469928.76772616134,1490
487600,8,424815.06315789477,2340
500000,7,859938.5542168674,1700
680000,9,880077.752293578,1450
419000,9,286742.81162324647,3310
450000,6,792187.8738170346,1520
650000,7,849714.8097826086,1260
550000,8,645244.2264808363,1840
330000,6,355678.51612903224,1750
282510,6,296187.98046875,1450
2390000,13,803990.8194444445,6330
230000,7,294111.27857142856,1260
750000,8,618695.1090909091,2100
321000,8,334921.0626780627,2430
2200000,10,1194873.6382978724,4250
245000,7,359496.2604166667,1830
510000,6,585048.7790697674,1310
751000,9,645244.2264808363,3090
675000,9,790734.704735376,2560
295000,8,286742.81162324647,1930
312000,7,619944.1492281304,1460
730000,9,682885.9898989899,3460
762500,9,645244.2264808363,3290
150000,6,319581.3940298507,820
270000,6,387011.5902636917,1480
400000,7,645628.2261484099,1420
650000,8,790734.704735376,2790
530000,8,618695.1090909091,1390
248000,7,859938.5542168674,950
760000,7,619944.1492281304,3000
199000,7,302896.7392857143,1280
240000,7,289078.3455882353,870
415000,7,792187.8738170346,1360
228000,7,493625.3098290598,1000
525000,8,387011.5902636917,2740
399950,7,469928.76772616134,1560
781000,9,645244.2264808363,2590
827000,9,619944.1492281304,1850
525000,7,521740.0146788991,2500
671300,7,677215.034739454,3280
175000,5,424734.60451977403,670
1100000,10,1194873.6382978724,2890
800000,8,1356523.9905362776,3000
329950,7,367091.48387096776,1920
445000,7,521740.0146788991,1960
237000,7,251296.24,2000
1110000,9,792187.8738170346,3600
438900,9,367091.48387096776,2740
1280000,8,863228.9432314411,3650
600000,8,612642.738317757,2310
670000,9,645244.2264808363,2095
519000,8,677215.034739454,1560
320000,8,353619.07472527475,1880
270000,7,619944.1492281304,840
1000000,9,810289.6964285715,2730
330000,6,634558.1448275862,860
657500,7,810289.6964285715,2320
450000,7,462488.8692579505,1540
150000,5,455617.1129032258,890
792500,10,423665.99,4290
540000,9,521740.0146788991,1950
229900,7,294111.27857142856,1010
533000,8,367091.48387096776,2830
239000,7,234284.0351758794,1500
713900,10,367091.48387096776,3370
427500,9,334921.0626780627,3160
302000,7,387011.5902636917,1110
1150000,11,859938.5542168674,3830
555000,8,490377.1076923077,3160
495000,7,594706.5422740525,2100
495000,7,803990.8194444445,2240
340000,6,489382.0170940171,1060
464950,9,311580.33638025593,2350
320000,8,334921.0626780627,1940
440000,7,570073.5201465201,1160
686000,8,676419.3921568628,1840
555000,8,645628.2261484099,2260
361500,6,576834.808318264,840
1240000,9,863228.9432314411,2830
154950,6,234284.0351758794,1600
247200,7,311580.33638025593,1370
250000,7,286742.81162324647,1960
590300,7,418019.36094674555,1470
541125,8,859938.5542168674,2740
310000,7,617053.9660194175,1090
704111,8,521740.0146788991,2460
277500,7,281194.8698060942,1820
325000,7,289078.3455882353,1960
289200,7,424815.06315789477,1760
185000,6,418019.36094674555,720
1450000,11,792187.8738170346,3470
420550,7,423736.9058295964,1370
603000,8,423736.9058295964,2370
345000,7,634558.1448275862,1390
650000,7,585048.7790697674,1840
589950,7,353619.07472527475,2790
309950,8,319581.3940298507,1460
775000,9,617053.9660194175,2620
590000,7,619944.1492281304,2230
863500,8,634558.1448275862,3250
517500,7,792187.8738170346,1190
700000,7,585048.7790697674,2090
699000,10,676419.3921568628,2580
350000,7,424815.06315789477,2100
795000,10,685675.8435374149,3160
543000,7,387011.5902636917,2090
325000,7,424815.06315789477,1570
337500,7,355678.51612903224,1020
425000,7,521740.0146788991,1300
780000,9,859938.5542168674,2110
259000,5,493625.3098290598,1210
524400,8,859938.5542168674,1990
260000,7,281194.8698060942,1630
273000,7,462488.8692579505,1384
639900,10,281194.8698060942,3380
420000,10,281194.8698060942,2480
510500,7,617254.0212765958,1270
290000,6,423736.9058295964,1010
226000,6,420895.47536945814,1490
300000,6,387011.5902636917,820
407450,7,677215.034739454,1810
390000,7,310612.75572519086,3060
1060000,8,676419.3921568628,2980
610000,11,286742.81162324647,3440
239975,7,289078.3455882353,1820
375000,7,310612.75572519086,2320
742500,9,612642.738317757,2620
450000,8,359496.2604166667,2190
300000,8,353619.07472527475,1780
216600,7,300340.40293040295,2200
525000,7,619944.1492281304,1600
455000,8,464322.38976377953,2450
390000,8,617053.9660194175,2680
450000,7,803990.8194444445,1850
382000,7,634558.1448275862,1740
287000,7,424815.06315789477,1490
460000,8,617053.9660194175,1960
435000,7,645244.2264808363,1380
575000,8,792187.8738170346,1510
626700,7,880077.752293578,1410
352000,7,310612.75572519086,1440
650000,7,1356523.9905362776,920
197000,7,234284.0351758794,1090
340000,7,387011.5902636917,2790
560000,7,803990.8194444445,1840
354000,7,521740.0146788991,1340
670000,9,685675.8435374149,2570
769000,9,612642.738317757,3010
650000,7,585048.7790697674,2160
650000,7,1356523.9905362776,2140
289950,7,300340.40293040295,2090
300000,7,353619.07472527475,1810
471000,7,424734.60451977403,1760
639000,9,612642.738317757,2500
287000,7,310612.75572519086,930
740000,10,790734.704735376,3030
499922,7,576834.808318264,1460
675000,9,612642.738317757,2940
738515,9,490377.1076923077,3360
445000,8,355678.51612903224,2110
1040000,10,469928.76772616134,2740
346000,7,594706.5422740525,1070
450000,7,418019.36094674555,1680
350000,9,311580.33638025593,2260
2400000,10,1096239.0074349442,5860
594950,8,790734.704735376,2380
1700000,9,585048.7790697674,3320
219000,7,294111.27857142856,1050
450000,7,529629.7824675324,2070
402000,7,420895.47536945814,1790
275000,6,355678.51612903224,840
421500,7,634558.1448275862,990
560000,9,455617.1129032258,4120
314000,7,493625.3098290598,1620
287000,7,359496.2604166667,1340
277000,6,304262.1082089552,1500
337500,7,618695.1090909091,1300
792000,10,645244.2264808363,3100
435000,8,424815.06315789477,3380
313100,7,304262.1082089552,2660
575000,7,576834.808318264,1700
510000,8,676419.3921568628,1840
299950,6,424734.60451977403,890
1030000,9,792187.8738170346,2800
364000,7,387011.5902636917,2010
335000,7,387011.5902636917,1380
219950,6,302896.7392857143,1210
215000,7,367091.48387096776,1280
640000,8,334921.0626780627,4090
535000,7,792187.8738170346,1580
253000,7,294111.27857142856,1910
650000,8,1096239.0074349442,1740
672000,8,576834.808318264,1130
606000,8,676419.3921568628,1970
292000,8,493625.3098290598,1780
289950,8,296187.98046875,1670
257500,7,286742.81162324647,1360
380000,7,387011.5902636917,1840
360000,8,585048.7790697674,1255
269500,7,300340.40293040295,1840
449000,9,367091.48387096776,2960
375000,7,469928.76772616134,1430
2200000,11,617053.9660194175,5990
810000,11,570073.5201465201,3480
994000,10,685675.8435374149,4260
275000,7,300340.40293040295,1820
300000,7,677215.034739454,1290
380000,7,240328.3717472119,2130
200000,7,302896.7392857143,1170
635000,9,899607.6730769231,1730
280000,6,424734.60451977403,880
574000,8,529629.7824675324,2380
1050000,6,1356523.9905362776,1330
545000,8,440232.31363636366,1780
271950,7,859938.5542168674,1220
630000,8,286742.81162324647,2490
400000,7,490377.1076923077,1180
334000,8,334921.0626780627,2310
332500,7,594706.5422740525,1440
525000,9,594706.5422740525,1620
408000,8,367091.48387096776,2620
846450,9,612642.738317757,3710
411100,7,810289.6964285715,1040
409124,8,311580.33638025593,3320
335950,7,359496.2604166667,800
480000,7,645244.2264808363,2040
280000,7,300340.40293040295,1960
668000,8,790734.704735376,2670
750000,8,521740.0146788991,2930
394475,6,576834.808318264,830
848000,7,863228.9432314411,2290
675000,8,1096239.0074349442,2510
175000,6,353619.07472527475,1280
560000,8,551768.5209125475,1810
538888,8,685675.8435374149,2080
359000,8,464322.38976377953,1680
300000,7,424815.06315789477,1660
273000,7,296187.98046875,1650
670000,9,899607.6730769231,1420
530000,8,685675.8435374149,2240
625000,7,585048.7790697674,1230
248000,6,302896.7392857143,1260
533000,8,612642.738317757,2060
549950,8,521740.0146788991,3090
485000,8,676419.3921568628,3220
353500,7,367091.48387096776,2020
435000,9,685675.8435374149,1910
241000,6,310612.75572519086,1150
885000,8,619944.1492281304,2730
799200,7,899607.6730769231,2890
760000,8,810289.6964285715,2280
270000,6,418019.36094674555,1040
675000,9,645244.2264808363,2440
499000,8,645244.2264808363,1720
1200000,10,803990.8194444445,3430
320000,8,367091.48387096776,2570
890000,10,367091.48387096776,4360
275000,7,281194.8698060942,2060
490000,10,311580.33638025593,3020
550000,7,634558.1448275862,2340
390000,7,420895.47536945814,2400
277000,7,251296.24,1610
236000,7,294111.27857142856,1090
265953,7,334921.0626780627,1470
545000,8,645628.2261484099,1670
535000,8,521740.0146788991,1850
1450000,9,859938.5542168674,3940
490000,9,355678.51612903224,2330
319950,6,529629.7824675324,2020
625000,7,803990.8194444445,1300
248000,7,300340.40293040295,1180
475000,8,617254.0212765958,1320
410000,7,423736.9058295964,2520
670000,9,863228.9432314411,1680
430000,7,617053.9660194175,2000
313000,6,617053.9660194175,1180
950000,9,1194873.6382978724,3330
751750,8,1096239.0074349442,1880
760000,9,617053.9660194175,2990
310650,7,493625.3098290598,1510
367500,8,334921.0626780627,3110
580000,8,619944.1492281304,2150
580000,8,634558.1448275862,1900
665000,10,685675.8435374149,2720
239950,7,281194.8698060942,1560
470000,8,423736.9058295964,1990
733000,8,619944.1492281304,1740
250000,7,300340.40293040295,2130
402000,7,387011.5902636917,1510
295000,7,310612.75572519086,2100
355000,8,286742.81162324647,2344
289000,6,353619.07472527475,1970
376000,7,387011.5902636917,1470
212700,7,424734.60451977403,940
325000,9,311580.33638025593,1780
415000,7,424815.06315789477,2230
935000,8,676419.3921568628,3570
372000,7,424815.06315789477,1920
240000,7,240328.3717472119,1290
334950,7,493625.3098290598,1880
426500,9,367091.48387096776,2960
430000,8,464322.38976377953,1840
400000,7,418019.36094674555,1890
455850,7,355678.51612903224,1820
1970000,10,1356523.9905362776,4370
400000,7,462488.8692579505,1530
397500,7,859938.5542168674,1030
755000,8,880077.752293578,2000
287000,7,353619.07472527475,1730
480000,9,367091.48387096776,3620
490000,8,440232.31363636366,2040
365000,8,353619.07472527475,2640
260000,7,420895.47536945814,1600
505000,7,387011.5902636917,1480
260000,7,634558.1448275862,700
430000,7,634558.1448275862,700
905000,10,617053.9660194175,3520
440000,8,645244.2264808363,1650
439500,7,619944.1492281304,1360
270000,6,420895.47536945814,1350
306500,7,311580.33638025593,1970
380000,8,424734.60451977403,1470
215000,7,311580.33638025593,1610
299900,7,387011.5902636917,810
1450000,10,1356523.9905362776,2820
239950,5,281194.8698060942,1900
494000,8,676419.3921568628,1830
317500,7,493625.3098290598,1730
670000,7,803990.8194444445,2110
650000,9,529629.7824675324,3060
852000,8,418019.36094674555,2620
250000,7,521740.0146788991,1088
264950,7,304262.1082089552,1400
582500,7,676419.3921568628,1540
384000,7,594706.5422740525,1540
817000,8,849714.8097826086,2310
320000,7,493625.3098290598,1730
445800,8,423736.9058295964,2070
263300,7,418019.36094674555,900
215000,6,387011.5902636917,860
842500,7,619944.1492281304,2980
850000,7,619944.1492281304,2980
386000,7,300340.40293040295,2740
251100,7,296187.98046875,1790
435000,7,570073.5201465201,1750
870000,10,790734.704735376,3610
800000,7,1356523.9905362776,1430
555000,7,645244.2264808363,1570
280000,7,551768.5209125475,2280
356000,6,579109.8082706766,940
675000,9,529629.7824675324,2920
605000,9,685675.8435374149,2260
690500,7,1096239.0074349442,2000
437000,8,677215.034739454,1440
850000,8,1356523.9905362776,2310
350000,7,594706.5422740525,2300
480000,8,355678.51612903224,1490
379500,8,493625.3098290598,1830
600000,10,240328.3717472119,4440
1440000,11,859938.5542168674,4970
303000,7,594706.5422740525,1000
800000,9,310612.75572519086,4940
549000,7,585048.7790697674,1980
324950,7,289078.3455882353,1560
170000,6,240328.3717472119,870
178000,6,311580.33638025593,840
144000,6,353619.07472527475,1250
1580000,9,1194873.6382978724,3120
258000,6,586120.875,750
345000,6,424734.60451977403,710
470000,8,423736.9058295964,2290
2900000,10,418019.36094674555,3750
350000,7,521740.0146788991,980
225500,7,234284.0351758794,1590
473000,6,792187.8738170346,940
279000,7,302896.7392857143,1750
470000,6,469928.76772616134,1460
565000,6,863228.9432314411,1540
695000,8,551768.5209125475,2560
315000,7,316742.3905579399,1660
529000,8,612642.738317757,1880
750000,8,677215.034739454,3500
481500,7,521740.0146788991,1840
211000,7,367091.48387096776,1060
455000,7,521740.0146788991,1790
238950,5,304262.1082089552,810
722500,8,576834.808318264,2600
