bedrooms,bathrooms,sqft_living15,price,grade,zipcode_valormedio,sqft_living
4,2.5,2850,542126,8,682885.9898989899,2360
3,1.5,1210,309950,7,440232.31363636366,1200
2,1.0,1350,115000,5,281194.8698060942,1000
2,1.5,2250,221700,7,251296.24,1556
3,2.5,1010,726000,8,579109.8082706766,1890
3,1.75,1260,515000,7,618695.1090909091,1810
4,2.5,3090,756000,9,859938.5542168674,2730
4,3.75,2940,1570000,9,1096239.0074349442,3070
4,2.25,2110,442000,8,685675.8435374149,2080
4,2.0,1710,260000,7,300340.40293040295,1620
2,1.75,1440,390000,7,899607.6730769231,1150
2,1.0,1370,459500,7,576834.808318264,1250
3,1.5,1410,330000,7,423736.9058295964,1430
2,1.0,1110,189000,6,240328.3717472119,790
3,1.0,1540,280000,7,296187.98046875,1200
2,1.75,1480,400000,7,423736.9058295964,2110
4,2.0,1020,368000,6,420895.47536945814,3160
4,1.75,2220,390000,8,353619.07472527475,2700
2,1.0,1030,245000,6,387011.5902636917,820
4,2.5,1780,375000,7,387011.5902636917,1800
5,1.5,1560,465000,6,803990.8194444445,1750
3,2.0,1250,445000,7,493625.3098290598,1540
3,1.0,1170,250000,7,418019.36094674555,1130
3,1.0,1440,475500,8,387011.5902636917,1500
2,1.75,2310,672324,8,863228.9432314411,1600
3,2.0,1510,420000,6,619944.1492281304,1200
3,2.0,1690,515000,7,576834.808318264,1690
4,2.5,2450,732350,9,645244.2264808363,2270
4,2.5,2020,297500,7,367091.48387096776,1910
3,1.5,1490,475000,8,619944.1492281304,1640
4,2.5,2230,414000,7,424815.06315789477,2120
3,1.5,1260,357250,6,469928.76772616134,1400
2,1.0,950,289950,6,387011.5902636917,760
3,1.0,1290,550000,6,418019.36094674555,1070
3,1.75,1460,446000,7,462488.8692579505,1460
3,1.5,1590,279000,5,367091.48387096776,1280
3,2.25,1890,370000,7,490377.1076923077,1650
3,2.0,1300,216000,6,289078.3455882353,1260
3,2.5,3050,1100000,7,1356523.9905362776,2200
4,2.5,3680,1280000,8,1194873.6382978724,3560
2,1.5,1500,355000,7,319581.3940298507,1140
4,2.5,2330,699000,9,645628.2261484099,2550
3,2.5,1509,412000,8,387011.5902636917,1553
2,1.0,1110,276000,6,529629.7824675324,1140
2,1.0,1380,100000,6,310612.75572519086,790
4,1.75,1900,955500,8,849714.8097826086,2130
3,1.0,1560,199000,7,353619.07472527475,1390
4,3.5,3550,762000,9,529629.7824675324,4000
4,2.0,1520,425000,7,521740.0146788991,1520
2,1.0,2050,546000,7,618695.1090909091,1657
3,1.75,1890,419600,7,387011.5902636917,1680
4,2.25,1800,735000,8,792187.8738170346,2270
2,2.5,2440,1230000,11,1096239.0074349442,2470
2,2.0,1660,445000,7,576834.808318264,1240
3,2.0,2630,665000,8,440232.31363636366,1740
5,3.5,1880,1290000,11,521740.0146788991,4090
4,2.75,2520,508500,8,685675.8435374149,2520
5,1.0,1390,345950,8,423736.9058295964,1340
3,1.0,1200,207500,7,311580.33638025593,1640
4,2.5,2380,1080000,8,1194873.6382978724,3000
3,1.0,1560,640000,8,1096239.0074349442,1210
3,1.0,1400,329500,7,489382.0170940171,1810
4,2.75,2120,460000,8,462488.8692579505,2200
3,1.75,2850,1230000,8,1356523.9905362776,2200
5,3.0,1840,805000,7,418019.36094674555,2350
3,1.5,1230,200000,6,311580.33638025593,1090
3,1.75,2460,749700,8,493625.3098290598,2280
2,1.0,1470,535000,7,576834.808318264,1520
3,2.25,1620,330000,7,310612.75572519086,1620
3,2.0,1500,479200,7,618695.1090909091,1510
5,2.5,2340,373000,8,311580.33638025593,3001
4,1.5,1710,355000,7,310612.75572519086,2020
3,2.0,1620,275000,7,367091.48387096776,1380
3,1.5,1660,380000,7,551768.5209125475,1520
2,1.75,1390,417000,7,863228.9432314411,1090
5,3.75,4630,1170000,11,790734.704735376,4220
3,2.25,2510,598500,10,685675.8435374149,2520
3,2.0,1380,629000,7,792187.8738170346,1760
2,1.0,1250,226950,6,240328.3717472119,930
4,2.5,2840,1230000,9,676419.3921568628,2600
3,2.25,2350,415000,8,420895.47536945814,2180
3,2.5,1940,595000,8,612642.738317757,1910
3,1.75,1050,209950,6,311580.33638025593,1100
3,1.75,2320,568000,7,677215.034739454,1760
2,1.0,1760,119900,6,310612.75572519086,700
3,1.0,1230,207000,7,286742.81162324647,1080
3,1.0,1880,195000,7,281194.8698060942,1070
3,1.5,1400,324950,7,464322.38976377953,1460
1,1.0,1420,210000,6,387011.5902636917,1050
4,2.75,1890,1080000,9,677215.034739454,3160
4,1.0,1500,325088,7,355678.51612903224,1400
4,3.0,1580,790000,8,353619.07472527475,3120
2,1.0,2010,150000,5,353619.07472527475,720
3,3.0,2070,790000,10,493625.3098290598,2840
2,1.0,1540,255000,6,424734.60451977403,1220
4,3.0,1570,697000,7,576834.808318264,2820
2,1.0,1240,457500,7,576834.808318264,840
3,2.0,1740,690000,8,619944.1492281304,1610
4,3.25,1860,967000,9,585048.7790697674,1860
4,1.75,2880,980000,9,1194873.6382978724,2260
4,2.75,2330,619420,9,493625.3098290598,2450
2,1.0,1460,389000,6,585048.7790697674,850
3,1.0,1740,500000,7,418019.36094674555,1800
4,1.75,2380,569000,7,1356523.9905362776,1230
4,2.25,1560,425000,7,521740.0146788991,2060
4,2.25,1740,635000,8,418019.36094674555,2750
2,1.0,1540,256500,6,489382.0170940171,1120
4,2.5,2810,695000,8,462488.8692579505,3010
4,1.5,1580,535000,7,579109.8082706766,1580
4,2.5,2630,454200,8,493625.3098290598,2630
2,1.0,1460,418500,6,576834.808318264,790
4,2.75,2790,749950,9,570073.5201465201,3110
3,1.75,1750,338500,8,489382.0170940171,2130
4,3.75,3380,1250000,10,1194873.6382978724,4520
3,2.5,1890,299950,8,281194.8698060942,1600
4,1.75,1760,325000,7,240328.3717472119,1950
4,3.0,2090,434000,8,490377.1076923077,2010
4,1.75,2220,328950,7,353619.07472527475,2550
5,3.75,3910,2100000,10,594706.5422740525,5340
4,2.0,2420,570000,8,790734.704735376,2000
3,2.25,1700,802000,8,585048.7790697674,2170
3,1.0,2370,525000,7,585048.7790697674,1550
6,3.0,2590,700000,8,849714.8097826086,2790
3,1.75,2180,350000,6,311580.33638025593,1980
2,1.5,1390,277500,7,387011.5902636917,1190
5,2.75,3220,1580000,10,1356523.9905362776,3650
3,1.0,1210,195000,6,316742.3905579399,1510
3,2.0,1430,222000,7,234284.0351758794,1200
5,3.0,2260,865000,8,1194873.6382978724,2830
4,2.0,1540,445000,7,594706.5422740525,1650
4,1.5,1740,495800,7,619944.1492281304,1710
3,1.0,1720,548500,7,634558.1448275862,1740
3,1.75,1590,310000,7,353619.07472527475,1840
3,1.5,1740,205000,7,304262.1082089552,1820
5,3.75,3000,470000,7,367091.48387096776,3860
3,1.5,2480,430000,7,423665.99,1810
2,2.0,1439,310000,7,469928.76772616134,1030
4,1.0,1330,355000,7,387011.5902636917,1410
5,2.5,2600,621500,8,464322.38976377953,2140
6,1.5,1780,175000,7,359496.2604166667,1930
6,1.5,1780,326000,7,359496.2604166667,1930
4,3.5,1500,690000,7,618695.1090909091,1930
4,2.5,2270,335000,8,294111.27857142856,2210
4,1.0,1340,197000,7,289078.3455882353,1360
3,1.75,1790,312500,7,304262.1082089552,1830
3,2.25,1880,436000,7,423736.9058295964,2120
4,2.5,2080,1020000,8,585048.7790697674,2700
4,2.5,3460,805000,9,859938.5542168674,3160
4,2.25,2400,652427,8,685675.8435374149,2770
3,2.5,2900,1010000,9,810289.6964285715,2240
4,2.5,2520,355000,9,334921.0626780627,2570
2,1.0,1960,334550,7,387011.5902636917,880
3,2.25,2160,557500,8,645244.2264808363,1820
4,2.25,1640,277500,7,289078.3455882353,1660
4,3.0,1430,300000,6,353619.07472527475,2200
4,1.0,1230,325000,7,387011.5902636917,1640
4,2.0,1480,402500,7,594706.5422740525,1650
3,1.75,2250,461000,7,617254.0212765958,1420
3,1.0,1270,540000,7,585048.7790697674,1270
3,1.0,1090,385000,7,355678.51612903224,1070
2,1.0,1470,480000,7,585048.7790697674,1060
3,2.25,3500,539950,8,420895.47536945814,2190
3,2.25,2580,529000,9,586120.875,1940
3,2.5,1320,417000,7,792187.8738170346,1300
3,1.5,2310,405000,7,617053.9660194175,1330
3,2.25,2080,299000,8,286742.81162324647,1940
3,1.75,1330,299000,7,281194.8698060942,2100
3,1.0,1680,372220,7,551768.5209125475,1290
2,1.75,1850,494400,6,880077.752293578,1560
3,1.75,2520,280000,7,304262.1082089552,2630
3,2.5,2091,277950,7,286742.81162324647,2100
3,2.75,2190,770000,8,353619.07472527475,2070
4,2.5,3510,760000,10,570073.5201465201,2960
2,2.0,1510,230000,7,302896.7392857143,1300
4,2.5,2000,525000,9,423736.9058295964,2520
3,1.0,1210,307000,7,440232.31363636366,1150
4,2.0,1820,253779,6,289078.3455882353,2030
3,1.5,1820,405000,8,423736.9058295964,1880
2,1.0,1620,360000,6,359496.2604166667,2320
2,1.0,2540,521000,6,618695.1090909091,1050
4,2.5,2940,680000,9,810289.6964285715,3030
1,0.75,2830,355000,4,685675.8435374149,530
3,1.5,1240,200000,7,311580.33638025593,1090
3,2.25,1930,330000,7,418019.36094674555,2220
3,2.25,1600,221000,7,286742.81162324647,1430
4,4.5,2660,1600000,11,618695.1090909091,3780
2,1.0,1760,310000,6,469928.76772616134,1560
4,2.25,2020,862000,8,792187.8738170346,2220
3,1.5,1140,200000,7,240328.3717472119,1140
4,2.5,1560,630000,7,645628.2261484099,2540
3,2.25,1740,432250,7,612642.738317757,1440
3,2.25,2250,478000,7,803990.8194444445,1570
4,2.25,1860,249000,7,251296.24,1860
5,3.0,1420,495000,9,355678.51612903224,2440
4,2.5,2000,630000,7,645628.2261484099,2100
4,2.5,2150,550000,8,677215.034739454,2150
3,2.5,2530,350000,8,311580.33638025593,2440
5,1.5,1480,270000,7,353619.07472527475,1930
4,2.0,1970,488250,7,803990.8194444445,1830
4,3.5,1280,248000,7,286742.81162324647,1850
4,3.5,1360,889000,9,551768.5209125475,3210
1,1.0,2160,375000,6,576834.808318264,1090
3,1.5,1820,933000,7,899607.6730769231,1870
3,2.25,2490,625000,8,859938.5542168674,1920
2,1.0,1620,328000,6,618695.1090909091,700
4,2.25,2390,470000,8,464322.38976377953,3380
5,2.5,2150,502500,8,420895.47536945814,2430
3,1.75,1900,484000,7,570073.5201465201,1950
2,1.0,1190,252500,6,455617.1129032258,900
3,2.5,2650,610000,8,859938.5542168674,2060
4,2.0,2190,419000,8,423736.9058295964,2180
4,2.25,2030,322500,8,334921.0626780627,2140
6,1.0,1630,563000,7,880077.752293578,1730
4,2.5,2650,464000,9,311580.33638025593,3140
4,4.25,2540,870000,10,619944.1492281304,3010
2,1.5,1020,280000,8,585048.7790697674,800
3,2.5,3280,850000,9,859938.5542168674,3300
2,1.0,1580,458950,7,619944.1492281304,1530
2,1.0,1710,122000,6,240328.3717472119,760
5,3.0,1060,525000,7,576834.808318264,2450
2,1.0,1490,286300,7,440232.31363636366,1000
2,1.0,1300,218450,6,464322.38976377953,840
3,1.5,1510,525000,7,579109.8082706766,1380
3,1.5,1510,650000,7,579109.8082706766,1380
4,2.0,1610,356000,7,440232.31363636366,2020
2,1.0,1510,436500,7,576834.808318264,1260
3,1.75,1570,410000,7,521740.0146788991,1440
4,1.75,1890,512500,7,469928.76772616134,1540
4,1.0,1910,510000,6,418019.36094674555,1060
4,1.75,2220,566000,8,810289.6964285715,1900
3,1.75,2420,525000,8,464322.38976377953,2870
3,1.0,1410,435000,6,424734.60451977403,1050
3,2.75,2060,406500,8,455617.1129032258,1840
5,2.75,2050,550000,8,645244.2264808363,3000
3,2.0,1280,251000,6,316742.3905579399,1200
3,1.5,2320,830000,8,1194873.6382978724,1840
4,2.5,2740,803000,9,645244.2264808363,2790
3,1.0,1050,206000,5,234284.0351758794,970
4,1.0,1160,200000,7,310612.75572519086,1070
2,1.0,900,219000,6,319581.3940298507,900
4,4.0,1930,777000,7,792187.8738170346,2680
3,2.5,2180,593700,8,790734.704735376,2000
3,1.5,2350,712500,7,1356523.9905362776,1660
4,1.5,1740,600000,7,618695.1090909091,1770
3,2.0,1850,554663,7,863228.9432314411,1230
3,1.0,1470,267000,7,289078.3455882353,1740
3,2.0,1430,390000,7,387011.5902636917,1710
6,2.0,2020,335000,7,355678.51612903224,2020
4,2.5,2530,938000,8,1194873.6382978724,2410
4,2.75,2060,370000,7,302896.7392857143,2310
5,2.5,2200,335000,7,311580.33638025593,2400
5,2.0,1780,695000,7,585048.7790697674,3160
3,1.0,1640,387500,7,464322.38976377953,1560
3,2.5,1650,245000,7,300340.40293040295,1770
3,2.0,1360,308550,7,440232.31363636366,1600
3,1.75,1270,225000,7,294111.27857142856,1330
4,2.5,3100,715000,9,677215.034739454,2970
3,1.0,1170,335000,7,387011.5902636917,1020
3,2.5,2370,634000,9,612642.738317757,2490
5,2.0,2000,337500,7,355678.51612903224,1700
1,1.0,2160,440000,6,423665.99,850
3,1.75,1260,350000,7,440232.31363636366,1250
2,1.0,930,400000,5,551768.5209125475,610
4,3.5,3880,1290000,11,859938.5542168674,3700
3,1.0,1060,435000,7,859938.5542168674,950
4,2.5,3130,681000,8,529629.7824675324,3860
3,3.5,1360,397000,8,594706.5422740525,1360
4,2.5,3600,775000,10,682885.9898989899,3890
3,2.25,1960,480000,7,645628.2261484099,1680
3,2.5,1780,158000,7,296187.98046875,1520
3,2.0,3180,590000,8,423665.99,2420
5,2.75,3450,772500,9,529629.7824675324,3890
5,1.5,1580,464500,8,423736.9058295964,2940
3,1.75,1600,281000,7,289078.3455882353,1350
3,2.25,2970,620000,8,645244.2264808363,2190
3,2.25,1500,475000,7,618695.1090909091,2280
2,2.0,1280,245000,6,304262.1082089552,1070
5,2.25,1780,660000,7,619944.1492281304,2540
4,2.25,1910,527500,8,859938.5542168674,2270
2,1.0,1350,135000,6,423665.99,1220
3,1.75,2960,275000,7,334921.0626780627,1890
4,2.0,1560,430000,7,634558.1448275862,1990
3,1.0,1420,213500,7,234284.0351758794,1220
3,3.0,2680,535000,9,440232.31363636366,2640
3,1.75,2660,641000,7,1356523.9905362776,1480
3,2.0,2030,436300,7,420895.47536945814,2320
4,1.75,1280,1440000,8,880077.752293578,2410
4,2.75,2130,830000,8,1194873.6382978724,2090
3,1.0,1250,380000,6,418019.36094674555,920
3,0.75,850,132500,6,359496.2604166667,850
3,1.0,1320,179950,7,289078.3455882353,1130
3,1.0,940,188200,7,234284.0351758794,1260
4,2.0,2090,659000,7,1194873.6382978724,2090
3,2.0,1400,317000,7,355678.51612903224,2020
3,2.25,1980,625000,8,792187.8738170346,1970
3,1.75,1790,350000,7,423736.9058295964,1820
3,1.5,1840,750000,7,579109.8082706766,1840
4,1.75,2080,457000,8,387011.5902636917,2100
4,2.0,1550,632500,7,579109.8082706766,1770
3,2.0,1550,223000,7,300340.40293040295,1110
4,2.75,2340,610000,8,645244.2264808363,2090
4,1.75,1550,385000,7,423736.9058295964,2080
3,3.25,1400,367500,7,418019.36094674555,1400
3,1.0,1300,385100,6,469928.76772616134,1060
2,1.0,1560,230000,6,418019.36094674555,720
3,2.75,1170,286000,7,319581.3940298507,1100
3,1.0,1540,201700,7,281194.8698060942,1010
4,4.75,4110,1350000,11,367091.48387096776,5230
4,1.75,2370,525000,8,617053.9660194175,2420
3,1.5,1680,361000,7,490377.1076923077,1200
3,1.5,1590,530000,8,576834.808318264,1950
3,2.25,1630,455000,7,469928.76772616134,1870
4,2.25,1600,421000,7,521740.0146788991,1310
4,2.0,1910,640000,7,619944.1492281304,1520
3,1.0,1660,240000,7,289078.3455882353,1270
2,1.0,1740,360000,6,803990.8194444445,840
2,1.0,1460,157340,7,311580.33638025593,900
4,3.0,2100,1240000,8,619944.1492281304,3010
3,1.0,1500,250000,6,387011.5902636917,1050
6,2.75,2190,735000,7,645244.2264808363,3360
7,4.75,2310,884900,8,1194873.6382978724,5370
3,3.5,2300,775000,8,570073.5201465201,2690
3,1.75,2260,463000,7,423736.9058295964,1710
3,2.5,1590,579000,8,1096239.0074349442,1640
6,3.75,3180,570000,10,353619.07472527475,4000
5,4.5,3960,1060000,10,685675.8435374149,4140
4,2.75,2850,375000,8,311580.33638025593,3140
2,1.75,1200,422000,7,576834.808318264,1320
4,3.5,1220,866500,9,424734.60451977403,3080
3,2.5,2580,705000,10,685675.8435374149,2500
4,2.5,2090,470000,8,440232.31363636366,2520
3,1.25,2140,360000,7,617254.0212765958,2350
4,2.5,3470,795000,8,423736.9058295964,2570
4,2.5,3100,800000,9,521740.0146788991,3100
4,3.5,3710,2450000,10,1096239.0074349442,4730
3,1.75,1540,277284,6,424734.60451977403,1030
2,1.0,1780,460000,7,618695.1090909091,1020
3,2.5,2080,898888,9,803990.8194444445,2080
3,1.0,1810,211000,7,424815.06315789477,1410
2,2.0,1310,222000,6,367091.48387096776,1360
3,2.5,2570,672000,7,677215.034739454,2620
3,2.25,3020,778000,9,810289.6964285715,2260
3,1.75,2440,312500,8,353619.07472527475,1490
4,2.5,2150,650000,8,619944.1492281304,2530
6,2.25,2320,740000,8,810289.6964285715,3140
3,2.0,2190,320000,7,493625.3098290598,1820
4,2.5,2050,455000,7,424815.06315789477,1770
5,4.0,2470,2450000,10,1356523.9905362776,4430
3,3.25,1550,500000,8,899607.6730769231,1490
3,1.75,1610,325000,7,529629.7824675324,1790
3,2.5,1610,416000,8,585048.7790697674,1710
4,2.25,2190,495000,7,570073.5201465201,2070
2,1.0,1520,549000,7,1096239.0074349442,1140
5,2.0,2200,589000,8,645628.2261484099,3930
3,1.5,1616,194820,7,281194.8698060942,1100
3,2.5,1790,405000,7,576834.808318264,2260
3,2.5,1790,625000,7,576834.808318264,2260
3,1.0,1440,205000,7,240328.3717472119,1130
3,3.75,1950,345100,8,310612.75572519086,1950
3,1.0,1250,200000,6,310612.75572519086,960
4,3.5,3520,1910000,11,2161300.0,4210
3,1.5,1660,524500,7,440232.31363636366,3430
4,2.75,2370,598600,7,424815.06315789477,3470
5,3.0,1820,367777,7,418019.36094674555,2140
3,2.75,1800,750000,7,849714.8097826086,2520
5,2.25,2110,575000,8,521740.0146788991,3550
2,1.0,1490,84000,6,240328.3717472119,700
2,1.0,1170,255000,6,418019.36094674555,740
4,3.75,3300,1740000,10,863228.9432314411,3300
3,2.25,1200,415000,7,319581.3940298507,1640
3,2.5,720,449900,9,302896.7392857143,2780
5,1.5,1440,220000,7,300340.40293040295,1830
4,2.5,3280,899000,10,645244.2264808363,3540
3,2.5,1160,430000,7,469928.76772616134,1440
4,2.5,2770,472500,10,296187.98046875,2960
6,2.5,2670,680000,8,859938.5542168674,3180
5,4.0,3430,1650000,10,803990.8194444445,3310
3,2.0,1920,810000,7,863228.9432314411,2390
3,2.5,2090,605000,9,617053.9660194175,2460
3,1.75,1830,522000,7,803990.8194444445,1630
5,2.75,3480,759000,10,790734.704735376,3490
4,2.75,1660,411000,8,418019.36094674555,2500
4,2.5,1890,286950,7,281194.8698060942,2080
3,1.5,1720,440000,7,585048.7790697674,1290
3,1.0,1500,149000,6,359496.2604166667,1700
3,1.0,1500,284700,6,359496.2604166667,1700
3,2.5,2230,374950,8,462488.8692579505,2540
3,1.5,1660,816000,8,1356523.9905362776,1180
4,1.75,1840,533250,7,617053.9660194175,1520
3,2.75,2390,689800,8,387011.5902636917,2390
4,2.75,2430,775000,8,469928.76772616134,2740
3,2.5,2060,702000,8,803990.8194444445,2190
3,1.0,1300,160000,6,289078.3455882353,1350
3,1.0,1300,255500,6,289078.3455882353,1350
4,2.75,2980,949000,9,810289.6964285715,2980
2,1.0,800,169500,6,353619.07472527475,790
4,2.25,2110,586000,8,859938.5542168674,2130
4,2.5,2290,680000,8,570073.5201465201,2700
3,2.0,1670,851500,8,810289.6964285715,3200
2,1.5,1640,582500,7,792187.8738170346,1159
4,3.5,1830,637000,9,424815.06315789477,3080
3,1.0,1320,225000,7,359496.2604166667,1000
3,3.25,1600,795000,8,849714.8097826086,2260
4,2.25,1930,304999,7,286742.81162324647,2270
1,0.75,970,95000,5,234284.0351758794,760
4,1.75,1150,240000,5,420895.47536945814,1420
4,2.5,2140,772000,7,1356523.9905362776,2500
2,1.5,1460,245000,8,302896.7392857143,1450
5,3.0,1980,430000,8,424734.60451977403,2500
3,1.5,2700,799000,8,594706.5422740525,2210
5,2.75,2250,880000,9,803990.8194444445,3020
4,2.5,3450,750000,9,790734.704735376,3290
4,4.0,3930,2890000,11,1096239.0074349442,5780
3,2.5,2090,532000,8,612642.738317757,1820
4,2.75,2270,525000,8,423736.9058295964,2500
2,1.0,1680,239000,7,302896.7392857143,1210
2,1.5,1700,460000,8,618695.1090909091,1090
4,2.25,2270,540000,8,810289.6964285715,1330
2,1.0,1310,475000,7,576834.808318264,890
3,1.75,1350,445000,8,355678.51612903224,1360
5,3.75,3380,1580000,11,1194873.6382978724,4220
4,2.5,3640,549950,8,367091.48387096776,3780
4,2.0,1630,294950,6,289078.3455882353,2610
3,2.5,1980,736000,8,880077.752293578,1980
3,1.75,1750,214946,7,311580.33638025593,1290
5,3.25,3260,856000,9,612642.738317757,3620
2,2.5,2315,775000,9,677215.034739454,2680
3,1.75,1564,205000,7,302896.7392857143,1200
2,2.75,1110,429592,6,489382.0170940171,1992
4,1.75,1470,414250,7,570073.5201465201,1640
4,2.75,1040,399950,6,319581.3940298507,1920
3,2.25,2050,319990,7,300340.40293040295,1840
3,1.5,2100,524000,8,645244.2264808363,1310
2,1.0,1600,349950,7,424815.06315789477,1050
4,2.5,2070,889000,8,863228.9432314411,2570
3,1.0,1060,300000,6,319581.3940298507,930
1,1.0,1520,395000,7,579109.8082706766,730
2,2.5,1280,348000,7,576834.808318264,1270
2,1.0,2450,830000,7,803990.8194444445,1150
2,1.0,1240,173000,7,304262.1082089552,820
4,1.75,2500,585000,7,420895.47536945814,3000
3,2.0,1450,576750,7,618695.1090909091,2220
5,3.25,2020,495000,7,319581.3940298507,2500
3,3.5,1220,216650,7,880077.752293578,1540
4,2.75,2750,615000,8,423736.9058295964,2750
4,2.5,2740,675000,8,859938.5542168674,3130
3,2.0,1830,510000,8,645244.2264808363,1430
3,2.5,2020,630000,8,423665.99,2680
4,2.5,3010,359950,8,311580.33638025593,3010
3,1.5,2080,265000,7,367091.48387096776,1530
3,1.0,1540,210000,6,418019.36094674555,1240
3,2.5,2180,367000,6,316742.3905579399,2260
4,2.25,2880,1080000,9,634558.1448275862,2820
3,2.5,2760,756000,8,792187.8738170346,3560
3,2.25,1630,203000,7,359496.2604166667,1630
4,2.5,2470,535000,9,316742.3905579399,2880
3,3.25,1260,525000,7,418019.36094674555,2200
3,1.75,1470,347500,7,493625.3098290598,1620
3,1.75,1480,620000,9,521740.0146788991,1480
4,2.5,2340,645000,8,859938.5542168674,2250
4,3.0,3430,2200000,10,1096239.0074349442,3540
3,2.0,1330,280000,7,334921.0626780627,1790
3,2.0,1690,432000,7,469928.76772616134,1400
3,1.5,2610,790000,9,424734.60451977403,2390
4,1.75,1680,635000,8,645628.2261484099,2400
3,1.5,1590,442000,7,424734.60451977403,2050
4,3.0,2640,490000,7,529629.7824675324,2640
5,1.75,1740,250000,7,281194.8698060942,2320
4,2.5,2440,1330000,8,849714.8097826086,2440
3,1.0,1260,120000,6,302896.7392857143,1260
5,4.75,4170,2950000,11,1194873.6382978724,6240
4,2.5,1670,325000,7,367091.48387096776,1930
4,1.75,1490,210000,7,334921.0626780627,1200
1,1.0,1360,215000,5,464322.38976377953,970
3,1.75,1800,387000,8,420895.47536945814,1810
3,1.0,1160,408000,7,576834.808318264,1380
